   0.9805100E+01  0.9190205E+00 -0.1155734E+01
   0.9855075E+01  0.9189185E+00 -0.1163512E+01
   0.9905050E+01  0.9188163E+00 -0.1171285E+01
   0.9955025E+01  0.9187139E+00 -0.1179051E+01
   0.1000500E+02  0.9186116E+00 -0.1186812E+01
   0.1005497E+02  0.9185095E+00 -0.1194565E+01
   0.1010495E+02  0.9184079E+00 -0.1202310E+01
   0.1015492E+02  0.9183070E+00 -0.1210048E+01
   0.1020490E+02  0.9182071E+00 -0.1217776E+01
   0.1025488E+02  0.9181085E+00 -0.1225495E+01
   0.1030485E+02  0.9180115E+00 -0.1233204E+01
   0.1035482E+02  0.9179164E+00 -0.1240902E+01
   0.1040480E+02  0.9178236E+00 -0.1248590E+01
   0.1045477E+02  0.9177336E+00 -0.1256265E+01
   0.1050475E+02  0.9176457E+00 -0.1263930E+01
   0.1055472E+02  0.9175609E+00 -0.1271585E+01
   0.1060470E+02  0.9174660E+00 -0.1279226E+01
   0.1065467E+02  0.9174040E+00 -0.1286851E+01
   0.1070465E+02  0.9173482E+00 -0.1294452E+01
   0.1075462E+02  0.9172748E+00 -0.1302042E+01
   0.1080460E+02  0.9172168E+00 -0.1309631E+01
   0.1085457E+02  0.9171671E+00 -0.1317194E+01
   0.1090455E+02  0.9171227E+00 -0.1324749E+01
   0.1095453E+02  0.9170834E+00 -0.1332288E+01
   0.1100450E+02  0.9170589E+00 -0.1339808E+01
   0.1105448E+02  0.9170391E+00 -0.1347316E+01
   0.1110445E+02  0.9170247E+00 -0.1354812E+01
   0.1115442E+02  0.9170199E+00 -0.1362294E+01
   0.1120440E+02  0.9170593E+00 -0.1369771E+01
   0.1125437E+02  0.9170449E+00 -0.1377218E+01
   0.1130435E+02  0.9170659E+00 -0.1384615E+01
   0.1135432E+02  0.9171323E+00 -0.1392032E+01
   0.1140430E+02  0.9172068E+00 -0.1399449E+01
   0.1145427E+02  0.9172783E+00 -0.1406833E+01
   0.1150425E+02  0.9173521E+00 -0.1414197E+01
   0.1155422E+02  0.9174614E+00 -0.1421558E+01
   0.1160420E+02  0.9175686E+00 -0.1428904E+01
   0.1165417E+02  0.9176999E+00 -0.1436242E+01
   0.1170415E+02  0.9178501E+00 -0.1443567E+01
   0.1175413E+02  0.9180040E+00 -0.1450882E+01
   0.1180410E+02  0.9181819E+00 -0.1458182E+01
   0.1185407E+02  0.9183738E+00 -0.1465476E+01
   0.1190405E+02  0.9185818E+00 -0.1472760E+01
   0.1195402E+02  0.9188050E+00 -0.1480034E+01
   0.1200400E+02  0.9190425E+00 -0.1487303E+01
   0.1205397E+02  0.9193007E+00 -0.1494562E+01
   0.1210395E+02  0.9195722E+00 -0.1501817E+01
   0.1215392E+02  0.9198605E+00 -0.1509066E+01
   0.1220390E+02  0.9201638E+00 -0.1516309E+01
   0.1225387E+02  0.9204840E+00 -0.1523548E+01
   0.1230385E+02  0.9208190E+00 -0.1530783E+01
   0.1235382E+02  0.9211703E+00 -0.1538016E+01
   0.1240380E+02  0.9215364E+00 -0.1545245E+01
   0.1245378E+02  0.9219172E+00 -0.1552472E+01
   0.1250375E+02  0.9223125E+00 -0.1559698E+01
   0.1255373E+02  0.9227218E+00 -0.1566921E+01
   0.1260370E+02  0.9231448E+00 -0.1574144E+01
   0.1265367E+02  0.9235808E+00 -0.1581366E+01
   0.1270365E+02  0.9240294E+00 -0.1588588E+01
   0.1275362E+02  0.9244902E+00 -0.1595808E+01
   0.1280360E+02  0.9249622E+00 -0.1603029E+01
   0.1285357E+02  0.9254450E+00 -0.1610249E+01
   0.1290355E+02  0.9259377E+00 -0.1617470E+01
   0.1295352E+02  0.9264395E+00 -0.1624689E+01
   0.1300350E+02  0.9269496E+00 -0.1631909E+01
   0.1305347E+02  0.9274670E+00 -0.1639128E+01
   0.1310345E+02  0.9279907E+00 -0.1646346E+01
   0.1315342E+02  0.9285196E+00 -0.1653564E+01
   0.1320340E+02  0.9290526E+00 -0.1660781E+01
   0.1325338E+02  0.9295885E+00 -0.1667998E+01
   0.1330335E+02  0.9301259E+00 -0.1675214E+01
   0.1335332E+02  0.9306635E+00 -0.1682429E+01
   0.1340330E+02  0.9312001E+00 -0.1689644E+01
   0.1345327E+02  0.9317343E+00 -0.1696859E+01
   0.1350325E+02  0.9322647E+00 -0.1704073E+01
   0.1355322E+02  0.9327901E+00 -0.1711289E+01
   0.1360320E+02  0.9333091E+00 -0.1718507E+01
   0.1365317E+02  0.9338207E+00 -0.1725726E+01
   0.1370315E+02  0.9343237E+00 -0.1732948E+01
   0.1375312E+02  0.9348174E+00 -0.1740174E+01
   0.1380310E+02  0.9353006E+00 -0.1747405E+01
   0.1385307E+02  0.9357729E+00 -0.1754642E+01
   0.1390305E+02  0.9362336E+00 -0.1761885E+01
   0.1395303E+02  0.9366824E+00 -0.1769136E+01
   0.1400300E+02  0.9371188E+00 -0.1776396E+01
   0.1405297E+02  0.9375428E+00 -0.1783665E+01
   0.1410295E+02  0.9379542E+00 -0.1790945E+01
   0.1415292E+02  0.9383531E+00 -0.1798237E+01
   0.1420290E+02  0.9387396E+00 -0.1805540E+01
   0.1425287E+02  0.9391139E+00 -0.1812857E+01
   0.1430285E+02  0.9394774E+00 -0.1820187E+01
   0.1435282E+02  0.9398308E+00 -0.1827529E+01
   0.1440280E+02  0.9401739E+00 -0.1834885E+01
   0.1445277E+02  0.9405064E+00 -0.1842256E+01
   0.1450275E+02  0.9408284E+00 -0.1849644E+01
   0.1455272E+02  0.9411365E+00 -0.1857049E+01
   0.1460270E+02  0.9414316E+00 -0.1864473E+01
   0.1465267E+02  0.9417133E+00 -0.1871917E+01
   0.1470265E+02  0.9419818E+00 -0.1879381E+01
   0.1475263E+02  0.9422390E+00 -0.1886867E+01
   0.1480260E+02  0.9424849E+00 -0.1894373E+01
   0.1485257E+02  0.9427276E+00 -0.1901891E+01
   0.1490255E+02  0.9429625E+00 -0.1909422E+01
   0.1495252E+02  0.9432239E+00 -0.1916965E+01
   0.1500250E+02  0.9435121E+00 -0.1924520E+01
   0.1505247E+02  0.9438579E+00 -0.1932146E+01
   0.1510245E+02  0.9440235E+00 -0.1939796E+01
   0.1515242E+02  0.9435470E+00 -0.1947029E+01
   0.1520240E+02  0.9440469E+00 -0.1954885E+01
   0.1525237E+02  0.9445864E+00 -0.1962579E+01
   0.1530235E+02  0.9448807E+00 -0.1970172E+01
   0.1535232E+02  0.9451331E+00 -0.1977845E+01
   0.1540230E+02  0.9451856E+00 -0.1985637E+01
   0.1545228E+02  0.9453211E+00 -0.1993442E+01
   0.1550225E+02  0.9456019E+00 -0.2001112E+01
   0.1555222E+02  0.9457630E+00 -0.2008915E+01
   0.1560220E+02  0.9459201E+00 -0.2016705E+01
   0.1565217E+02  0.9460813E+00 -0.2024459E+01
   0.1570215E+02  0.9462410E+00 -0.2032229E+01
   0.1575212E+02  0.9464163E+00 -0.2040046E+01
   0.1580210E+02  0.9465985E+00 -0.2047910E+01
   0.1585207E+02  0.9467546E+00 -0.2055800E+01
   0.1590205E+02  0.9468889E+00 -0.2063662E+01
   0.1595202E+02  0.9470719E+00 -0.2071569E+01
   0.1600200E+02  0.9472194E+00 -0.2079512E+01
   0.1605198E+02  0.9473933E+00 -0.2087432E+01
   0.1610195E+02  0.9475540E+00 -0.2095385E+01
   0.1615193E+02  0.9476735E+00 -0.2103338E+01
   0.1620190E+02  0.9478299E+00 -0.2111329E+01
   0.1625188E+02  0.9479803E+00 -0.2119321E+01
   0.1630185E+02  0.9481190E+00 -0.2127344E+01
   0.1635183E+02  0.9482796E+00 -0.2135370E+01
   0.1640180E+02  0.9484070E+00 -0.2143438E+01
   0.1645178E+02  0.9485467E+00 -0.2151518E+01
   0.1650175E+02  0.9486834E+00 -0.2159601E+01
   0.1655173E+02  0.9488268E+00 -0.2167711E+01
   0.1660170E+02  0.9489644E+00 -0.2175829E+01
   0.1665168E+02  0.9490928E+00 -0.2183973E+01
   0.1670165E+02  0.9492282E+00 -0.2192131E+01
   0.1675163E+02  0.9493622E+00 -0.2200308E+01
   0.1680160E+02  0.9494942E+00 -0.2208500E+01
   0.1685158E+02  0.9496242E+00 -0.2216709E+01
   0.1690155E+02  0.9497551E+00 -0.2224938E+01
   0.1695153E+02  0.9498831E+00 -0.2233184E+01
   0.1700150E+02  0.9500101E+00 -0.2241444E+01
   0.1705147E+02  0.9501373E+00 -0.2249723E+01
   0.1710145E+02  0.9502641E+00 -0.2258020E+01
   0.1715142E+02  0.9503902E+00 -0.2266334E+01
   0.1720140E+02  0.9505143E+00 -0.2274664E+01
   0.1725137E+02  0.9506390E+00 -0.2283013E+01
   0.1730135E+02  0.9507615E+00 -0.2291380E+01
   0.1735133E+02  0.9508835E+00 -0.2299763E+01
   0.1740130E+02  0.9510052E+00 -0.2308163E+01
   0.1745128E+02  0.9511261E+00 -0.2316582E+01
   0.1750125E+02  0.9512464E+00 -0.2325017E+01
   0.1755123E+02  0.9513658E+00 -0.2333470E+01
   0.1760120E+02  0.9514839E+00 -0.2341940E+01
   0.1765118E+02  0.9516032E+00 -0.2350429E+01
   0.1770115E+02  0.9517208E+00 -0.2358935E+01
   0.1775113E+02  0.9518378E+00 -0.2367457E+01
   0.1780110E+02  0.9519539E+00 -0.2375998E+01
   0.1785108E+02  0.9520704E+00 -0.2384556E+01
   0.1790105E+02  0.9521859E+00 -0.2393132E+01
   0.1795103E+02  0.9522989E+00 -0.2401725E+01
   0.1800100E+02  0.9524150E+00 -0.2410336E+01
   0.1805098E+02  0.9525284E+00 -0.2418964E+01
   0.1810095E+02  0.9526420E+00 -0.2427611E+01
   0.1815093E+02  0.9527545E+00 -0.2436275E+01
   0.1820090E+02  0.9528658E+00 -0.2444957E+01
   0.1825088E+02  0.9529760E+00 -0.2453656E+01
   0.1830085E+02  0.9530850E+00 -0.2462372E+01
   0.1835083E+02  0.9531928E+00 -0.2471107E+01
   0.1840080E+02  0.9532997E+00 -0.2479858E+01
   0.1845078E+02  0.9534058E+00 -0.2488629E+01
   0.1850075E+02  0.9535112E+00 -0.2497418E+01
   0.1855072E+02  0.9536163E+00 -0.2506225E+01
   0.1860070E+02  0.9537206E+00 -0.2515050E+01
   0.1865067E+02  0.9538248E+00 -0.2523893E+01
   0.1870065E+02  0.9539279E+00 -0.2532754E+01
   0.1875062E+02  0.9540296E+00 -0.2541633E+01
   0.1880060E+02  0.9541288E+00 -0.2550529E+01
   0.1885058E+02  0.9542184E+00 -0.2559447E+01
   0.1890055E+02  0.9542848E+00 -0.2568394E+01
   0.1895053E+02  0.9543274E+00 -0.2577386E+01
   0.1900050E+02  0.9544059E+00 -0.2586361E+01
   0.1905048E+02  0.9544982E+00 -0.2595304E+01
   0.1910045E+02  0.9545943E+00 -0.2604154E+01
   0.1915043E+02  0.9550022E+00 -0.2612826E+01
   0.1920040E+02  0.9555537E+00 -0.2621961E+01
   0.1925038E+02  0.9557921E+00 -0.2631875E+01
   0.1930035E+02  0.9565885E+00 -0.2641928E+01
   0.1935033E+02  0.9558710E+00 -0.2652919E+01
   0.1940030E+02  0.9562049E+00 -0.2664128E+01
   0.1945028E+02  0.9555102E+00 -0.2667816E+01
   0.1950025E+02  0.9557523E+00 -0.2668010E+01
   0.1955023E+02  0.9592709E+00 -0.2671068E+01
   0.1960020E+02  0.9658387E+00 -0.2683722E+01
   0.1965018E+02  0.9558973E+00 -0.2704539E+01
   0.1970015E+02  0.9293047E+00 -0.2731798E+01
   0.1975013E+02  0.9337503E+00 -0.2736778E+01
   0.1980010E+02  0.9677715E+00 -0.2725083E+01
   0.1985008E+02  0.9562837E+00 -0.2741534E+01
   0.1990005E+02  0.9344580E+00 -0.2764374E+01
   0.1995003E+02  0.9346870E+00 -0.2773621E+01
